Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"userName = data.getValue(""userName"", index)",Chrome 127.0.0.0,,,21-08-2024 05:11:18,21-08-2024 05:11:18,0.004s,PASSED
"Password = data.getValue(""Password"", index)",Chrome 127.0.0.0,,,21-08-2024 05:11:18,21-08-2024 05:11:18,0.006s,PASSED
"openBrowser("""")",Chrome 127.0.0.0,,,21-08-2024 05:11:18,21-08-2024 05:11:18,0.777s,PASSED
"navigateToUrl(""https://www.demoblaze.com/"")",Chrome 127.0.0.0,,,21-08-2024 05:11:18,21-08-2024 05:11:20,1.285s,PASSED
"click(findTestObject(""Object Repository/PurchaseWithoutFillTheForm/Page_STORE/a_Log in""))",Chrome 127.0.0.0,,,21-08-2024 05:11:20,21-08-2024 05:11:21,0.926s,PASSED
"setText(findTestObject(""Object Repository/PurchaseWithoutFillTheForm/Page_STORE/input_Username_loginusername""), userName)",Chrome 127.0.0.0,,,21-08-2024 05:11:21,21-08-2024 05:11:21,0.833s,PASSED
"setText(findTestObject(""Object Repository/PurchaseWithoutFillTheForm/Page_STORE/input_Password_loginpassword""), Password)",Chrome 127.0.0.0,,,21-08-2024 05:11:21,21-08-2024 05:11:22,0.573s,PASSED
"click(findTestObject(""Object Repository/PurchaseWithoutFillTheForm/Page_STORE/button_Log in""))",Chrome 127.0.0.0,,,21-08-2024 05:11:22,21-08-2024 05:11:22,0.298s,PASSED
"click(findTestObject(""Object Repository/PurchaseWithoutFillTheForm/Page_STORE/a_HTC One M9""))",Chrome 127.0.0.0,,,21-08-2024 05:11:22,21-08-2024 05:11:25,2.482s,PASSED
"click(findTestObject(""Object Repository/PurchaseWithoutFillTheForm/Page_STORE/a_Add to cart""))",Chrome 127.0.0.0,,,21-08-2024 05:11:25,21-08-2024 05:11:26,1.128s,PASSED
"click(findTestObject(""Object Repository/PurchaseWithoutFillTheForm/Page_STORE/a_Home (current)""))",Chrome 127.0.0.0,,,21-08-2024 05:11:26,21-08-2024 05:11:27,1.468s,PASSED
"click(findTestObject(""Object Repository/PurchaseWithoutFillTheForm/Page_STORE/a_Sony vaio i5""))",Chrome 127.0.0.0,,,21-08-2024 05:11:27,21-08-2024 05:11:29,1.226s,PASSED
"click(findTestObject(""Object Repository/PurchaseWithoutFillTheForm/Page_STORE/a_Add to cart""))",Chrome 127.0.0.0,,,21-08-2024 05:11:29,21-08-2024 05:11:30,1.466s,PASSED
"click(findTestObject(""Object Repository/PurchaseWithoutFillTheForm/Page_STORE/a_Home (current)""))",Chrome 127.0.0.0,,,21-08-2024 05:11:30,21-08-2024 05:11:31,0.931s,PASSED
"click(findTestObject(""Object Repository/PurchaseWithoutFillTheForm/Page_STORE/button_Next""))",Chrome 127.0.0.0,,,21-08-2024 05:11:31,21-08-2024 05:11:32,0.890s,PASSED
"click(findTestObject(""Object Repository/PurchaseWithoutFillTheForm/Page_STORE/a_Dell i7 8gb""))",Chrome 127.0.0.0,,,21-08-2024 05:11:32,21-08-2024 05:11:33,1.629s,PASSED
"click(findTestObject(""Object Repository/PurchaseWithoutFillTheForm/Page_STORE/a_Add to cart""))",Chrome 127.0.0.0,,,21-08-2024 05:11:33,21-08-2024 05:11:35,1.629s,PASSED
"click(findTestObject(""Object Repository/PurchaseWithoutFillTheForm/Page_STORE/a_Cart""))",Chrome 127.0.0.0,,,21-08-2024 05:11:35,21-08-2024 05:11:38,2.863s,PASSED
"click(findTestObject(""Object Repository/PurchaseWithoutFillTheForm/Page_STORE/button_Place Order""))",Chrome 127.0.0.0,,,21-08-2024 05:11:38,21-08-2024 05:11:40,1.934s,PASSED
"click(findTestObject(""Object Repository/PurchaseWithoutFillTheForm/Page_STORE/button_Purchase""))",Chrome 127.0.0.0,,,21-08-2024 05:11:40,21-08-2024 05:11:40,0.525s,PASSED
"click(findTestObject(""Object Repository/PurchaseWithoutFillTheForm/Page_STORE/button_Close""))",Chrome 127.0.0.0,,,21-08-2024 05:11:40,21-08-2024 05:11:40,0.091s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,21-08-2024 05:11:40,21-08-2024 05:11:41,0.199s,PASSED
