Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
"click(findTestObject(""Object Repository/AddToCart/Page_STORE/a_Add to cart""))",Chrome 127.0.0.0,,,21-08-2024 23:01:59,21-08-2024 23:02:00,1.102s,PASSED
"click(findTestObject(""Object Repository/AddToCart/Page_STORE/a_Home (current)""))",Chrome 127.0.0.0,,,21-08-2024 23:02:00,21-08-2024 23:02:01,1.433s,PASSED
"click(findTestObject(""Object Repository/AddToCart/Page_STORE/button_Next""))",Chrome 127.0.0.0,,,21-08-2024 23:02:01,21-08-2024 23:02:02,0.904s,PASSED
"click(findTestObject(""Object Repository/AddToCart/Page_STORE/a_Dell i7 8gb""))",Chrome 127.0.0.0,,,21-08-2024 23:02:02,21-08-2024 23:02:04,1.399s,PASSED
"click(findTestObject(""Object Repository/AddToCart/Page_STORE/a_Add to cart""))",Chrome 127.0.0.0,,,21-08-2024 23:02:04,21-08-2024 23:02:05,0.787s,PASSED
"click(findTestObject(""Object Repository/AddToCart/Page_STORE/a_Home (current)""))",Chrome 127.0.0.0,,,21-08-2024 23:02:05,21-08-2024 23:02:05,0.491s,PASSED
"click(findTestObject(""Object Repository/AddToCart/Page_STORE/a_Sony vaio i5""))",Chrome 127.0.0.0,,,21-08-2024 23:02:05,21-08-2024 23:02:06,1.249s,PASSED
"click(findTestObject(""Object Repository/AddToCart/Page_STORE/a_Add to cart""))",Chrome 127.0.0.0,,,21-08-2024 23:02:06,21-08-2024 23:02:07,1.083s,PASSED
"click(findTestObject(""Object Repository/AddToCart/Page_STORE/a_Cart""))",Chrome 127.0.0.0,,,21-08-2024 23:02:07,21-08-2024 23:02:09,1.489s,PASSED
"verifyElementPresent(findTestObject(""Object Repository/AddToCart/Page_STORE/a_Delete""), 5, STOP_ON_FAILURE)",Chrome 127.0.0.0,,,21-08-2024 23:02:09,21-08-2024 23:02:11,1.765s,PASSED
"click(findTestObject(""Object Repository/AddProduct/Page_STORE/a_Delete""), OPTIONAL)",Chrome 127.0.0.0,,,21-08-2024 23:02:11,21-08-2024 23:02:11,0.222s,PASSED
closeBrowser(),Chrome 127.0.0.0,,,21-08-2024 23:02:11,21-08-2024 23:02:11,0.194s,PASSED
